ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,17791,3966,117961,118343,122012,117905,117906,290919,117908
1,42948,2612,117961,118327,123901,118784,121873,290919,118786
1,40515,96704,117910,117911,117884,117879,117886,19721,117880
1,78405,14321,118084,118085,117884,117885,117913,117887,117888
1,38659,1930,122880,122974,122870,120097,281292,270488,120099
1,31008,5697,117961,118386,118692,118321,240983,290919,118322
1,14570,1550,117961,118225,123173,118054,118054,117887,118055
1,35531,5360,117961,118446,122550,118321,117906,290919,118322
1,29771,69089,117961,118300,117970,179731,160027,117887,117973
1,116275,8121,91261,118026,118746,117905,117906,290919,117908
1,80203,1483,117961,117962,118840,124886,124887,118643,124888
1,40438,7411,117961,118386,118746,118747,130134,118453,118749
1,20289,17146,118120,118121,117884,117885,117913,117887,117888
1,74687,5899,117961,118327,120318,118641,120319,118643,118644
1,33248,15887,117961,118052,120356,123737,305057,118960,123738
1,25279,6122,117961,118300,120026,119433,133686,118424,119435
1,42093,49425,117961,118343,119598,118422,300136,118424,118425
0,35790,23103,118290,118291,119136,119137,122050,118474,119139
1,111709,17759,117961,118413,122007,118685,120316,308574,118687
1,45652,7553,117961,118225,118403,118321,240983,290919,118322
1,80742,5249,117961,118386,123144,118396,233714,118398,118399
1,5410,7001,117961,118327,118933,121594,127596,4673,121596
1,44428,1541,117961,118225,123173,120812,123174,118638,120814
1,80028,3332,117961,118343,121747,118784,130735,290919,118786
1,79092,7411,117961,118386,118746,118747,130134,118453,118749
1,44821,25813,117961,118300,118066,118321,117906,290919,118322
1,4675,7331,117961,118300,118360,118361,118362,118363,118364
1,25993,3113,117961,118343,119598,119433,127160,118424,119435
1,7543,1030,117961,118343,120722,118361,118362,118363,118364
1,24016,3526,117961,118225,120323,119093,152422,119095,119096
1,4675,7337,117961,118300,124725,124435,127527,118363,124436
1,20701,87,117961,118446,118447,117905,172635,290919,117908
1,25993,16642,117961,118300,124816,118685,124817,308574,118687
1,42976,4566,119062,119091,118992,118028,168365,117887,118030
1,6725,6727,117961,117969,6725,125687,259130,6725,125689
1,20293,46767,117929,117930,117912,117885,117913,117887,117888
1,44814,1938,117961,118300,118066,179731,304465,117887,117973
1,25993,21083,118106,118107,117941,117879,117886,19721,117880
1,32174,4434,117961,118052,120671,118321,118448,290919,118322
1,4675,1923,117902,117903,118783,117905,118036,290919,117908
1,37651,1954,117961,117962,118501,120702,308462,118504,120704
1,42692,8563,117961,118300,118783,117905,117906,290919,117908
1,38725,53396,117916,118150,117920,118568,281735,19721,118570
1,278393,49646,119691,119692,118635,120903,118406,119695,120904
1,38391,53214,118095,118096,118008,117879,117897,19721,117880
1,6671,6114,117961,118343,6104,118259,118260,290919,118261
1,38972,51791,117961,119256,119257,118995,118806,292795,118997
1,79363,14857,117961,118300,121176,118777,279443,308574,118779
1,73169,50089,117961,118343,118514,118321,240983,290919,118322
1,80563,17212,117961,118446,126352,152308,152309,118612,152310
1,19722,7491,117961,118300,119181,118321,117906,290919,118322
0,40069,4909,117961,118300,118458,118834,223125,118424,118836
1,106140,32457,117961,118327,118320,118502,130777,118504,118505
1,87090,17223,117961,118225,120535,123067,269406,118398,123068
1,71236,5294,119596,119597,118979,118293,118294,118295,118296
1,43911,205,117961,118386,118746,118321,117906,290919,118322
1,24016,2608,118752,119070,117945,118274,118806,292795,118276
1,5762,2168,118269,118270,117878,117899,141802,19721,117900
1,23921,4904,119170,119171,121747,120344,127405,118424,120346
1,75078,27214,117961,118386,118692,118259,132715,290919,118261
1,34817,8487,117961,118327,118320,117905,117906,290919,117908
1,31613,7629,117961,118327,120383,118321,149826,290919,118322
1,42479,46543,117916,118150,118810,120033,275613,19793,120035
1,75078,71171,117961,118386,123844,118784,121926,290919,118786
1,73186,87,117961,118446,118447,118321,118448,290919,118322
1,42362,1080,117961,118327,118378,120952,120953,118453,120954
1,33054,2694,118887,118888,118458,120344,217919,118424,120346
1,42479,55636,117916,118011,117920,119192,139264,119184,119194
1,34714,34611,117961,118327,118320,117905,117906,290919,117908
1,30881,1852,118200,118201,117920,117879,117886,19721,117880
1,75901,5228,119596,119597,168533,120789,301124,118424,120791
1,38707,46830,117929,117940,117941,117885,117913,117887,117888
1,20332,7011,117961,118327,120685,117905,117906,290919,117908
1,6688,8607,117961,118225,118403,117905,240983,290919,117908
1,14570,13047,118095,118096,118008,117879,117897,19721,117880
1,73546,22599,117961,118343,119142,122297,193245,118331,118899
1,79021,3692,117961,118413,120370,118777,279443,308574,118779
1,16349,3745,117961,118300,118360,124435,118362,118363,124436
1,15720,7344,117961,118225,120663,123648,147738,120518,123650
1,36463,7679,118573,118574,118623,118995,130573,292795,118997
1,917,15012,118212,118213,123201,117905,240983,290919,117908
1,25192,814,118887,118888,123719,118321,117906,290919,118322
0,41314,7766,118256,118257,117945,118995,286106,292795,118997
1,80927,3118,117961,118300,118458,120789,309123,118424,120791
1,45634,1550,117961,118225,123173,119093,123174,119095,119096
1,73166,5541,117961,118300,118514,118321,117906,290919,118322
1,16988,3116,117961,118300,147589,118912,309291,118424,118914
1,79121,17261,117961,118343,118833,118054,118443,117887,118055
1,25814,46224,117961,118327,118378,120952,120953,118453,120954
1,105471,49574,117961,118327,118391,120773,118959,118960,120774
1,25732,6982,117961,118300,118360,117905,117906,290919,117908
1,27159,2991,117961,118343,118700,118784,117906,290919,118786
1,4675,8242,117961,117962,119223,124886,306399,118643,124888
1,15677,8106,117961,118327,120559,118318,181945,118205,118319
1,75033,72157,118006,118007,117941,117899,122240,19721,117900
1,26431,17059,117902,118041,117945,118274,119248,292795,118276
1,39262,7069,117961,118386,123844,118784,121926,290919,118786
1,97017,141,117961,118225,122273,118321,117906,290919,118322
1,3853,4583,117961,118413,120370,117905,117906,290919,117908
1,15701,55636,117916,118150,131868,128093,139264,119184,128095
1,34516,99669,117961,118446,118701,119587,132595,118704,119589
1,5906,2725,117961,117969,19666,118054,118054,117887,118055
1,79543,28266,118315,118463,118522,131252,131253,124487,131254
1,4675,7133,117961,118327,118320,117905,240983,290919,117908
1,32270,3077,117961,118300,120312,124194,155644,118363,124196
1,75078,3608,117961,118052,120671,120418,232183,249618,120419
1,27287,5568,121785,121786,118492,118451,130707,118453,118454
1,31183,15982,117961,118413,123003,118685,279443,308574,118687
1,4675,6107,117961,118386,118404,122060,128997,290919,122062
1,35540,23771,117929,117930,119569,179731,118247,117887,117973
1,32270,537,117926,118124,117884,117885,117913,117887,117888
1,25672,3526,117961,118225,120323,122849,122849,119095,122850
1,41569,20394,117961,118052,118706,123045,123637,120518,123047
1,4675,210,117961,118386,118746,118321,240983,290919,118322
1,38268,54419,117926,118266,117884,117885,117913,117887,117888
1,33248,51342,117961,118343,118660,118702,187873,118704,118705
1,34516,51127,117961,118446,120368,117905,117906,290919,117908
1,15915,8008,118555,118178,118320,118321,117906,290919,118322
1,45904,15439,117902,118041,118556,280788,280788,292795,119082
1,18418,15412,117961,118343,127705,119849,127706,118638,119851
1,45580,25547,117961,118327,118378,120618,304465,118643,120619
1,17278,51124,117961,118300,118631,118834,123413,118424,118836
1,39331,17561,91261,118026,118202,118259,118260,290919,118261
1,39883,34064,117961,118386,118746,118321,117906,290919,118322
1,37439,7807,117961,118327,118518,120097,146705,270488,120099
1,15369,2946,117961,118343,119796,118685,120316,308574,118687
1,7543,96560,117961,118327,4674,117905,117906,290919,117908
1,39264,58711,117961,119256,120943,118995,118806,292795,118997
1,74154,4145,117961,118300,120026,307024,303717,118331,118332
0,80535,71215,117961,118386,118404,118784,118785,290919,118786
0,44983,70078,91261,118026,118063,128422,128423,118453,128424
1,75834,2931,117961,118343,119796,117905,117906,290919,117908
1,84709,795,117961,118225,120551,118321,117906,290919,118322
1,80765,2407,117961,118446,120317,118321,245058,290919,118322
1,79092,16103,117961,118327,120283,118777,235477,308574,118779
1,80483,1443,117961,118343,120722,118321,117906,290919,118322
1,31441,17243,117961,118300,120026,120344,311360,118424,120346
1,80877,770,117961,118300,119181,118451,130134,118453,118454
1,3130,9597,117961,118446,120317,129561,134531,3130,129563
1,80491,56193,117961,118300,120410,117905,117906,290919,117908
1,17249,14855,117961,118300,123719,118451,153802,118453,118454
1,28586,5196,117961,118052,118053,118636,197472,118638,118639
1,3853,13845,117961,117962,118791,119928,310608,118331,119929
1,75834,3619,119134,119135,125440,118685,126297,308574,118687
1,14570,3654,117961,118300,118631,118826,168415,118424,118828
1,5355,1043,117961,118327,121589,124886,123881,118643,124888
1,78270,7490,118349,118350,122672,124537,125539,118870,124539
1,35376,25289,117961,118386,120361,132692,133764,270488,132694
1,116525,7935,117961,118052,120539,118321,117906,290919,118322
1,20271,69071,117916,118011,117920,118568,300163,19721,118570
0,38957,7505,117961,118300,119181,118321,117906,290919,118322
1,79141,17654,117961,118386,118229,118054,120716,117887,118055
1,116864,6997,117961,118343,149210,118321,117906,290919,118322
1,3853,5114,117961,118300,119890,120344,303717,118424,120346
1,79035,34612,117961,118327,118320,118641,306399,118643,118644
1,16219,6071,117961,118413,122007,118321,117906,290919,118322
0,16145,8698,120864,120865,119824,117905,117906,290919,117908
1,79813,12264,117929,117940,117920,117885,117913,117887,117888
1,78311,21254,117932,117933,117878,118568,120877,19721,118570
0,38124,50814,117918,117919,117920,118568,125937,19721,118570
1,41497,333,118216,118217,117884,118568,281735,19721,118570
1,917,3108,117961,118225,124449,120313,230838,118424,120315
1,75834,3949,117961,117962,118352,118777,279443,308574,118779
1,79611,50736,117961,118052,118821,118318,168365,118205,118319
1,25753,2679,122880,122974,117945,280788,280788,292795,119082
1,45974,46613,118573,118574,117945,280788,151040,292795,119082
1,70452,31943,118953,118954,118246,179731,118247,117887,117973
1,78327,55982,117983,117984,117878,118568,292195,19721,118570
1,38124,58695,117929,117940,117941,118568,166520,19721,118570
1,17308,17264,117961,118300,118825,118523,163100,118331,118525
1,80076,21280,117961,118386,118317,118685,122058,308574,118687
1,23990,3887,117961,118343,120347,120348,265969,118295,120350
1,34950,32457,117961,118327,118320,118641,123881,118643,118644
1,80989,87,117961,118446,118447,117905,117906,290919,117908
1,41846,22835,117961,117969,19666,118396,236551,118398,118399
1,31736,3281,117961,118225,119238,122849,120324,119095,122850
1,74883,5196,117961,118052,121949,118636,197472,118638,118639
1,76917,17828,117961,118343,118514,128230,302830,4673,128231
0,100614,7408,117961,117962,118352,118321,240983,290919,118322
1,79747,14731,117961,118446,118447,118321,117906,290919,118322
1,17308,55195,126918,126919,118042,118043,118043,270488,118046
1,32270,767,117961,118343,120722,118361,127527,118363,118364
1,37734,146286,118090,118091,119424,179731,157525,117887,117973
1,80539,217,117961,118413,120370,118321,117906,290919,118322
0,38124,91412,118953,118954,117920,117879,117886,19721,117880
1,80519,4918,117961,118300,123055,120344,310997,118424,120346
1,23921,4551,117961,118343,118833,120344,303717,118424,120346
1,23459,13814,117961,118343,118292,119433,133686,118424,119435
1,23965,7520,117961,118343,124725,118784,117906,290919,118786
0,18913,16641,117929,117940,119569,179731,138726,117887,117973
1,43431,120000,117961,118225,119136,120001,128585,118474,120003
1,73553,3606,118169,118170,118179,117946,144221,292795,117948
1,80063,2781,117961,118300,118783,118451,130134,118453,118454
1,17226,2908,117961,118343,118979,118980,301534,118295,118982
1,33248,15887,117961,118052,120356,126516,126517,118612,126518
1,37384,87910,91261,118026,119507,118278,118260,290919,118279
1,79092,28890,117961,118327,125144,124775,209906,122032,124777
1,16633,5143,117961,118343,123125,119849,244844,118638,119851
1,80990,50550,117893,117894,117895,117899,117897,19721,117900
1,23721,1898,117961,118225,131159,120097,131160,270488,120099
1,78591,31067,117893,117894,117895,117885,117913,117887,117888
1,75834,5210,117961,118343,119598,118834,133686,118424,118836
1,73581,1475,91261,118026,118450,118641,123881,118643,118644
1,42733,33774,118212,118580,117895,118568,267952,19721,118570
1,25803,1812,117961,118413,122007,120690,301430,290919,120692
1,25985,5666,122880,122974,117945,118274,149467,292795,118276
1,80656,5330,117961,118052,120096,120097,174445,270488,120099
1,75834,8343,119301,119302,119303,117905,119304,290919,117908
1,17825,2327,117961,118300,119181,121594,126485,4673,121596
1,75243,67326,117910,117911,117912,118568,198040,19721,118570
1,31913,5490,117961,117962,5488,120560,304465,118643,120562
1,13878,25487,5110,117954,117895,117899,117897,19721,117900
1,6720,18046,117961,118300,118783,118321,117906,290919,118322
1,81295,1325,117961,117962,118910,117905,117906,290919,117908
0,32270,31093,117961,118343,118810,118674,123679,19793,118676
1,27323,3526,117961,118225,124130,119093,120324,119095,119096
1,40453,83792,117910,117911,117912,117879,117886,19721,117880
1,90436,5244,117961,118343,119598,118321,240983,290919,118322
1,28149,1350,117961,118052,120096,117905,117906,290919,117908
1,25993,135359,120342,120343,119076,118834,124426,118424,118836
1,81350,2407,117961,118446,120317,118321,245058,290919,118322
1,39333,7411,117961,118386,118746,118747,130134,118453,118749
1,22484,53255,120864,120865,124449,118685,284982,308574,118687
1,20222,15377,118256,118257,117945,118274,129082,292795,118276
1,20299,100990,117929,117930,117912,117879,117886,19721,117880
1,28344,7434,117961,118343,118514,117905,117906,290919,117908
0,36828,48656,117926,117927,117920,118568,281735,19721,118570
1,82329,87910,91261,118026,118027,120952,126309,118453,120954
1,26982,1954,117961,117962,118501,118502,130777,118504,118505
1,32270,17058,117961,118300,119488,120418,284553,249618,120419
1,94768,7578,117961,118343,120722,118784,121873,290919,118786
1,43434,81619,118990,118991,118992,118321,117906,290919,118322
1,41594,25242,118555,118178,118320,118685,279443,308574,118687
1,16439,16541,117961,118225,120551,117905,117906,290919,117908
1,27264,1334,117961,117962,118910,127782,129606,290919,127783
1,74310,3788,117961,118343,120722,118321,117906,290919,118322
1,23965,15542,117961,118300,118395,118396,300044,118398,118399
1,14666,15623,118169,118170,118575,117946,209441,292795,117948
1,18058,794,118752,119070,120995,118274,190697,292795,118276
1,79092,3230,117961,118386,121961,120348,249620,118295,120350
1,28352,3966,117961,118343,122012,118321,240983,290919,118322
1,4675,4420,119691,119692,118635,159787,117906,119695,159789
1,74883,1539,117961,118225,121716,118777,279443,308574,118779
1,16191,16810,117961,118327,118320,122060,122060,290919,122062
1,85423,7629,117961,118052,120383,117905,117906,290919,117908
